year,month,country_chart,artist,track,rank,streams,spotify_link
2019,12,Global,Arizona Zervas,ROXANNE,4.0,33254585,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
2019,12,Global,"KAROL G, Nicki Minaj",Tusa,13.0,29349573,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2019,12,Global,Ariana Grande,Santa Tell Me,25.0,27506141,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
2019,12,Global,Post Malone,Circles,12.0,26930899,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
2019,12,Global,Maroon 5,Memories,9.0,26681377,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
2019,12,Global,Michael Bublé,It's Beginning to Look a Lot like Christmas,28.0,25997383,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
2019,12,Global,Trevor Daniel,Falling,11.0,25901488,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
2019,12,Global,Harry Styles,Adore You,26.0,25393341,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
2019,12,Global,Dua Lipa,Don't Start Now,13.0,25355075,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
2019,12,Global,Bobby Helms,Jingle Bell Rock,34.0,24951120,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
2019,12,Global,"Shawn Mendes, Camila Cabello",Señorita,18.0,24837303,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2019,12,Global,Brenda Lee,Rockin' Around The Christmas Tree,33.0,24401078,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
2019,12,Global,The Weeknd,Blinding Lights,15.0,24279792,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
2019,12,Global,Juice WRLD,Lucid Dreams,39.0,23836885,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
2019,12,Global,Andy Williams,It's the Most Wonderful Time of the Year,36.0,23412959,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
2019,12,Global,Lewis Capaldi,Someone You Loved,25.0,22810797,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
2019,12,Global,Billie Eilish,everything i wanted,16.0,22786542,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
2019,12,Global,Harry Styles,Watermelon Sugar,36.0,21814400,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
2019,12,Global,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),20.0,21495411,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
2019,12,Global,"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",Happy Xmas (War Is Over) - Remastered 2010,63.0,21367029,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
2019,12,Global,Justin Bieber,Mistletoe,39.0,20802468,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
2019,12,Global,Lil Uzi Vert,Futsal Shuffle 2020,46.0,20451202,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
2019,12,Global,José Feliciano,Feliz Navidad,72.0,20300178,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
2019,12,Global,Band Aid,Do They Know It's Christmas? - 1984 Version,54.0,20283495,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
2019,12,Global,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),60.0,19911738,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
2019,12,Global,Michael Bublé,Holly Jolly Christmas,59.0,19721103,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
2019,12,Global,Roddy Ricch,The Box,43.0,19692658,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2019,12,Global,Billie Eilish,bad guy,30.0,19523618,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2019,12,Global,The Weeknd,Heartless,47.0,18622463,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
2019,12,Global,Chris Rea,Driving Home for Christmas - 2019 Remaster,78.0,18087297,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
2019,12,Global,Kelly Clarkson,Underneath the Tree,69.0,17499772,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
2019,12,Global,Paul McCartney,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,79.0,17481418,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
2019,12,Global,Selena Gomez,Lose You To Love Me,37.0,17068098,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
2019,12,Global,Juice WRLD,Bandit (with YoungBoy Never Broke Again),52.0,17067491,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
2019,12,Global,Travis Scott,HIGHEST IN THE ROOM,34.0,17020099,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
2019,12,Global,Travis Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,16.0,16492946,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
2019,12,Global,Camila Cabello,My Oh My (feat. DaBaby),41.0,16413012,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
2019,12,Global,blackbear,hot girl bummer,38.0,16318364,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
2019,12,Global,Nat King Cole,The Christmas Song (Merry Christmas To You),87.0,16246584,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
2019,12,Global,Bad Bunny,Vete,32.0,16236075,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
2019,12,Global,Harry Styles,Lights Up,79.0,16020962,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
2019,12,Global,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",White Christmas,89.0,15643273,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
2019,12,Global,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,53.0,15395026,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
2019,12,Global,Regard,Ride It,42.0,15031525,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
2019,12,Global,Harry Styles,Falling,81.0,14809370,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
2019,12,Global,Shakin' Stevens,Merry Christmas Everyone,126.0,14691427,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
2019,12,Global,Ed Sheeran,Beautiful People (feat. Khalid),60.0,13801768,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
2019,12,Global,Burl Ives,A Holly Jolly Christmas - Single Version,117.0,13793327,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
2019,12,Global,The Ronettes,Sleigh Ride,127.0,13775457,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
2019,12,Global,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,128.0,13453624,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
2019,12,Global,Ed Sheeran,I Don't Care (with Justin Bieber),61.0,13431141,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
2019,12,Global,Sam Smith,Have Yourself A Merry Little Christmas,118.0,13271698,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
2019,12,Global,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",China,49.0,13199349,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2019,12,Global,DaBaby,BOP,55.0,13108721,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
2019,12,Global,"JACKBOYS, Travis Scott",OUT WEST (feat. Young Thug),27.0,13014508,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
2019,12,Global,Juice WRLD,Robbery,101.0,12902859,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
2019,12,Global,Darlene Love,Christmas (Baby Please Come Home),198.0,12881481,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
2019,12,Global,Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,146.0,12812932,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
2019,12,Global,Don Toliver,No Idea,76.0,12330887,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
2019,12,Global,Ariana Grande,7 rings,77.0,12279813,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
2019,12,Global,The Pogues,Fairytale of New York (feat. Kirsty MacColl),145.0,12259858,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
2019,12,Global,"Perry Como, The Fontane Sisters",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),142.0,12073931,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
2019,12,Global,Lewis Capaldi,Before You Go,64.0,12051771,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
2019,12,Global,"Rauw Alejandro, Farruko",Fantasias,57.0,11961686,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
2019,12,Global,Michael Bublé,Santa Claus Is Coming to Town,149.0,11844085,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
2019,12,Global,Elvis Presley,Blue Christmas,175.0,11774400,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
2019,12,Global,Harry Styles,Golden,44.0,11762304,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
2019,12,Global,Sam Smith,How Do You Sleep?,75.0,11557740,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
2019,12,Global,"JACKBOYS, Sheck Wes",GANG GANG,36.0,11484613,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK
2019,12,Global,The Jackson 5,Santa Claus Is Coming To Town,143.0,11436731,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
2019,12,Global,"J Balvin, Bad Bunny",LA CANCIÓN,69.0,11376536,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
2019,12,Global,Harry Styles,Cherry,45.0,11371850,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL
2019,12,Global,Elton John,Step Into Christmas,153.0,11289162,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
2019,12,Global,"Y2K, bbno$",Lalala,74.0,11241445,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
2019,12,Global,Mariah Carey,Christmas (Baby Please Come Home),172.0,11098239,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
2019,12,Global,Post Malone,Goodbyes (Feat. Young Thug),96.0,11034720,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
2019,12,Global,Ellie Goulding,Hate Me (with Juice WRLD),121.0,11007915,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
2019,12,Global,"JACKBOYS, Travis Scott",WHAT TO DO? (feat. Don Toliver),38.0,10980949,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
2019,12,Global,Don Toliver,Had Enough (feat. Quavo & Offset),39.0,10967607,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN
2019,12,Global,Dan + Shay,"10,000 Hours (with Justin Bieber)",80.0,10724512,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
2019,12,Global,Britney Spears,My Only Wish (This Year),184.0,10688367,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
2019,12,Global,Coldplay,Christmas Lights,154.0,10645847,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
2019,12,Global,"MEDUZA, Becky Hill, Goodboys",Lose Control,85.0,10632666,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
2019,12,Global,"Lil Nas X, Billy Ray Cyrus",Old Town Road - Remix,86.0,10483714,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
2019,12,Global,"Bad Bunny, Tainy",Callaita,78.0,10362586,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
2019,12,Global,Juice WRLD,Legends,137.0,10321702,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
2019,12,Global,Camila Cabello,Liar,161.0,10318136,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
2019,12,Global,Chuck Berry,Run Rudolph Run - Single Version,181.0,10208704,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
2019,12,Global,"Lady Gaga, Bradley Cooper",Shallow,106.0,10195745,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2019,12,Global,Queen,Thank God It's Christmas - Non-Album Single,71.0,10051607,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
2019,12,Global,"Jhay Cortez, J Balvin, Bad Bunny",No Me Conoce - Remix,84.0,10022540,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
2019,12,Global,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",197.0,10020698,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
2019,12,Global,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),91.0,10019267,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
2019,12,Global,Tyga,Ayy Macarena,73.0,9989858,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
2019,12,Global,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",Hola - Remix,90.0,9966686,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
2019,12,Global,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),103.0,9951217,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
2019,12,Global,Lil Tecca,Ransom,88.0,9881640,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
2019,12,Global,Harry Styles,She,61.0,9763034,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs
2019,12,Global,Jonas Brothers,Like It's Christmas,149.0,9753717,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
2019,12,Global,Juice WRLD,All Girls Are The Same,184.0,9718306,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
2019,12,Global,Kylie Minogue,Santa Baby,82.0,9558863,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
2019,12,Global,"Dímelo Flow, Arcangel, Sech",Sigues Con El,104.0,9509134,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
2019,12,Global,Harry Styles,To Be So Lonely,67.0,9501546,https://open.spotify.com/track/5JiH89mHrv9oWHlD0T326z
2019,12,Global,YNW Melly,Suicidal,114.0,9498868,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
2019,12,Global,Sia,Santa's Coming for Us,194.0,9488470,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
2019,12,Global,"Nicky Jam, Anuel AA",Whine Up,89.0,9384022,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
2019,12,Global,Tainy,Adicto (with Anuel AA & Ozuna),97.0,9369455,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
2019,12,Global,Billie Eilish,when the party's over,95.0,9328424,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
2019,12,Global,"Ariana Grande, Liz Gillies",Santa Baby,174.0,9273136,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
2019,12,Global,Harry Styles,"Sunflower, Vol. 6",74.0,9140938,https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0
2019,12,Global,Red Velvet,Psycho,189.0,9132322,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
2019,12,Global,SHAED,Trampoline (with ZAYN),100.0,9082632,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
2019,12,Global,Mustard,Ballin' (with Roddy Ricch),131.0,8987983,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
2019,12,Global,Daddy Yankee,Que Tire Pa Lante,92.0,8978660,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
2019,12,Global,Post Malone,Wow.,127.0,8970834,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
2019,12,Global,Billie Eilish,lovely (with Khalid),102.0,8962747,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
2019,12,Global,Leona Lewis,One More Sleep,198.0,8960837,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
2019,12,Global,Meghan Trainor,I'll Be Home,193.0,8947719,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
2019,12,Global,"SHAED, ZAYN",Trampoline,59.0,8896030,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS
2019,12,Global,Ali Gatie,It's You,116.0,8799748,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
2019,12,Global,Tony Bennett,Winter Wonderland,98.0,8728038,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
2019,12,Global,The Jackson 5,I Saw Mommy Kissing Santa Claus,99.0,8713509,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
2019,12,Global,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,138.0,8343580,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
2019,12,Global,Halsey,Without Me,151.0,8335867,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
2019,12,Global,"Marshmello, Bastille",Happier,112.0,8323023,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
2019,12,Global,Gwen Stefani,You Make It Feel Like Christmas (feat. Blake Shelton),105.0,8232193,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
2019,12,Global,Lizzo,Truth Hurts,153.0,8090225,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
2019,12,Global,Harry Styles,Fine Line,87.0,8074919,https://open.spotify.com/track/6VzcQuzTNTMFnJ6rBSaLH9
2019,12,Global,Taylor Swift,Christmas Tree Farm,167.0,7993097,https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek
2019,12,Global,*NSYNC,"Merry Christmas, Happy Holidays",109.0,7972211,https://open.spotify.com/track/2il7ZxLzVhPxMHNidnsa3I
2019,12,Global,Jonas Brothers,Sucker,149.0,7939751,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
2019,12,Global,Michael Bublé,I'll Be Home for Christmas,110.0,7925156,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
2019,12,Global,Ant Saunders,Yellow Hearts,122.0,7816424,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
2019,12,Global,Harry Styles,Treat People With Kindness,89.0,7800929,https://open.spotify.com/track/03mMSLEJCPoGJwQhHpN5y0
2019,12,Global,"Idina Menzel, AURORA",Into the Unknown,146.0,7755493,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
2019,12,Global,"Eartha Kitt, Henri Rene & His Orchestra",Santa Baby (with Henri René & His Orchestra),111.0,7750451,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
2019,12,Global,Stevie Wonder,What Christmas Means To Me,113.0,7721272,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
2019,12,Global,SAINt JHN,Roses - Imanbek Remix,147.0,7718200,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
2019,12,Global,"Lauv, LANY",Mean It,115.0,7702511,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
2019,12,Global,Ariana Grande,"thank u, next",169.0,7685892,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
2019,12,Global,"JACKBOYS, Pop Smoke, Travis Scott",GATTI,72.0,7685470,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g
2019,12,Global,Dean Martin,"Baby, It's Cold Outside",117.0,7581289,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
2019,12,Global,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",Quizas,120.0,7569544,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
2019,12,Global,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),197.0,7557678,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
2019,12,Global,Michael Bublé,White Christmas (with Shania Twain),118.0,7534857,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
2019,12,Global,"MEDUZA, Goodboys",Piece Of Your Heart,140.0,7528318,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
2019,12,Global,"Lunay, Ozuna, Anuel AA",Aventura,119.0,7520891,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
2019,12,Global,Harry Styles,Canyon Moon,97.0,7426859,https://open.spotify.com/track/5IhzJOXNE7ki0IIJbZbnGq
2019,12,Global,"Mykola Dmytrovych Leontovych, John Williams",Carol of the Bells,123.0,7362398,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
2019,12,Global,Chris Brown,No Guidance (feat. Drake),168.0,7350933,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
2019,12,Global,"DJ Snake, J Balvin",Loco Contigo (feat. J. Balvin & Tyga),141.0,7305061,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
2019,12,Global,Brett Eldredge,"Baby, It's Cold Outside (feat. Meghan Trainor)",124.0,7300443,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
2019,12,Global,Dean Martin,Rudolph The Red-Nosed Reindeer,125.0,7299351,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
2019,12,Global,Sam Smith,Dancing With A Stranger (with Normani),186.0,7277167,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
2019,12,Global,Juice WRLD,Let Me Know (I Wonder Why Freestyle),187.0,7268666,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
2019,12,Global,Pentatonix,Hallelujah,126.0,7258363,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
2019,12,Global,Queen,Bohemian Rhapsody - Remastered 2011,131.0,7255530,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
2019,12,Global,Ed Sheeran,Shape of You,162.0,7245188,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2019,12,Global,"Lunay, Daddy Yankee, Bad Bunny",Soltera - Remix,154.0,7243740,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
2019,12,Global,"Reik, J Balvin, Lalo Ebratt",Indeciso,130.0,7205850,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
2019,12,Global,Travis Scott,SICKO MODE,167.0,7165876,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
2019,12,Global,Imagine Dragons,Believer,148.0,7163275,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
2019,12,Global,"XXXTENTACION, PnB Rock, Trippie Redd",bad vibes forever,98.0,7148151,https://open.spotify.com/track/03eJ2DclFWXYU8GWgANdmZ
2019,12,Global,Drake,Money In The Grave (Drake ft. Rick Ross),156.0,7141173,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
2019,12,Global,Nat King Cole,Joy To The World,128.0,7132775,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
2019,12,Global,Juice WRLD,Lean Wit Me,188.0,7126666,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
2019,12,Global,Frank Sinatra,Mistletoe And Holly - Remastered 1999,129.0,7124582,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
2019,12,Global,Post Malone,rockstar (feat. 21 Savage),155.0,7120933,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
2019,12,Global,Frank Sinatra,Jingle Bells - Remastered 1999,132.0,7061048,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL
2019,12,Global,Lil Tecca,Ransom (with Juice WRLD) - Remix,103.0,7044069,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp
2019,12,Global,"The Chainsmokers, Kygo",Family,200.0,7042574,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
2019,12,Global,Billie Eilish,bury a friend,159.0,7038535,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
2019,12,Global,Ava Max,Sweet but Psycho,173.0,7015342,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
2019,12,Global,"Daddy Yankee, Snow",Con Calma,170.0,6960979,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
2019,12,Global,XXXTENTACION,SAD!,158.0,6946267,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2019,12,Global,Juice WRLD,Armed And Dangerous,200.0,6933280,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
2019,12,Global,J Balvin,Blanco,160.0,6912122,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
2019,12,Global,Bing Crosby,It's Beginning To Look Like Christmas,134.0,6892613,https://open.spotify.com/track/44mYhOVgerj2qPjkGDVA6n
2019,12,Global,"Camilo, Pedro Capó",Tutu,135.0,6872649,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
2019,12,Global,Michael Bublé,Jingle Bells (feat. The Puppini Sisters),136.0,6854610,https://open.spotify.com/track/4qBejt9FeqLI9blHI1Nq1x
2019,12,Global,"Sech, Ozuna",Si Te Vas,147.0,6835817,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
2019,12,Global,"Nimo, Hava",KEIN SCHLAF,114.0,6818219,https://open.spotify.com/track/6416zJN0FGPmh1Ph4BH2h3
2019,12,Global,JP Saxe,If the World Was Ending - feat. Julia Michaels,183.0,6817858,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
2019,12,Global,"ROSALÍA, Ozuna","Yo x Ti, Tu x Mi",150.0,6783542,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
2019,12,Global,Halsey,Graveyard,177.0,6773840,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
2019,12,Global,Donny Hathaway,This Christmas,139.0,6768688,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD
2019,12,Global,Lil Baby,Woah,181.0,6755794,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
2019,12,Global,Selena Gomez,Look At Her Now,172.0,6753771,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
2019,12,Global,Khalid,Up All Night,182.0,6679959,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
2019,12,Global,"Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles",Bellaquita - Remix,174.0,6647379,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
2019,12,Global,Ella Fitzgerald,Sleigh Ride,143.0,6639061,https://open.spotify.com/track/4ukUoXLuFzMixyZyabSGc4
2019,12,Global,benny blanco,Eastside (with Halsey & Khalid),155.0,6635076,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
2019,12,Global,Maroon 5,Girls Like You (feat. Cardi B),180.0,6632526,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
2019,12,Global,Bing Crosby,Do You Hear What I Hear?,145.0,6632340,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
